"Site_Orig","Lat","Long","Date","Depth","Block","Class","Species","Total","Pres","Site"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Acanthaluteres vittiger",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Acanthopagrus australis",11,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Achoerodus viridis",4,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Aplodactylus lophodon",6,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Ostorhinchus limenus",4,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Atypichthys strigatus",120,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Carangoides orthogrammus",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Cheilodactylus fuscus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Chromis hypsilepis",20,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Chrysophrys auratus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Dinolestes lewini",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Enoplosus armatus",12,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Eubalichthys bucephalus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Eupetrichthys angustipes",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Girella tricuspidata",500,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Heteroscarus acroptilus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Kyphosus sydneyanus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Latropiscis purpurissatus",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Lethrinus nebulosus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Mecaenichthys immaculatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Monodactylus argenteus",40,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Notolabrus gymnogenis",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Olisthops cyanomelas",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Ophthalmolepis lineolata",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Parma microlepis",4,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Parupeneus spilurus",10,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Pempheris affinis",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Pempheris compressa",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Pictilabrus laticlavius",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Prionurus microlepidotus",10,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Rhabdosargus sarba",30,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Schuettea scalaripinnis",10,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Scobinichthys granulatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Scorpis lineolata",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Stethojulis interrupta",10,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Trachinops taeniatus",240,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Trachurus novaezelandiae",400,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Upeneichthys lineatus",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Ostorhinchus doederleini",8,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Ostorhinchus limenus",50,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Atypichthys strigatus",55,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Austrolabrus maculatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Brachaluteres jacksonianus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Cheilodactylus fuscus",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Chrysophrys auratus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Enoplosus armatus",6,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Eupetrichthys angustipes",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Istigobius hoesei",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Latropiscis purpurissatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Meuschenia trachylepis",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Naso unicornis",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Nemadactylus douglasii",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Notolabrus gymnogenis",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Olisthops cyanomelas",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Ostorhinchus aureus",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Parma microlepis",12,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Pempheris affinis",7,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Pempheris compressa",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Pictilabrus laticlavius",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Plagiotremus tapeinosoma",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Prionurus microlepidotus",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Pseudocaranx georgianus",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Scorpis lineolata",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Stethojulis interrupta",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Synodus variegatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Thalassoma lunare",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Trachinops taeniatus",470,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Elasmobranchii","Trygonoptera testacea",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Upeneichthys lineatus",10,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Acanthaluteres vittiger",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Acanthurus nigrofuscus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Achoerodus viridis",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Aplodactylus lophodon",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Ostorhinchus doederleini",10,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Ostorhinchus limenus",110,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Atypichthys strigatus",30,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Chromis hypsilepis",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Fistularia petimba",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Girella tricuspidata",10,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Hypoplectrodes maccullochi",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Labroides dimidiatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Latropiscis purpurissatus",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Meuschenia trachylepis",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Notolabrus gymnogenis",4,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Olisthops cyanomelas",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Ostorhinchus aureus",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Ostorhinchus properuptus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Parma microlepis",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Parma unifasciata",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Parupeneus spilurus",6,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Pempheris affinis",54,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Pempheris compressa",55,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Pictilabrus laticlavius",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Plagiotremus tapeinosoma",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Pomacentrus coelestis",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Prionurus microlepidotus",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Pseudocaranx georgianus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Pseudolabrus guentheri",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Rhabdamia gracilis",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Schuettea scalaripinnis",5,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Scobinichthys granulatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Scorpis lineolata",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Thalassoma lunare",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Trachinops taeniatus",520,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,1,"Actinopterygii","Acanthaluteres vittiger",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,1,"Actinopterygii","Achoerodus viridis",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,1,"Actinopterygii","Ostorhinchus limenus",10,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,1,"Actinopterygii","Atypichthys strigatus",975,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,1,"Actinopterygii","Cheilodactylus fuscus",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,1,"Actinopterygii","Enoplosus armatus",15,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,1,"Actinopterygii","Eupetrichthys angustipes",4,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,1,"Actinopterygii","Girella tricuspidata",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,1,"Actinopterygii","Latropiscis purpurissatus",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,1,"Actinopterygii","Meuschenia trachylepis",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,1,"Actinopterygii","Notolabrus gymnogenis",4,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,1,"Actinopterygii","Ophthalmolepis lineolata",4,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,1,"Actinopterygii","Parma microlepis",5,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,1,"Actinopterygii","Parupeneus spilurus",15,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,1,"Actinopterygii","Pictilabrus laticlavius",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,1,"Actinopterygii","Platycephalus bassensis",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,1,"Actinopterygii","Pseudolabrus guentheri",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,1,"Actinopterygii","Scobinichthys granulatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,1,"Actinopterygii","Trachinops taeniatus",650,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,1,"Elasmobranchii","Trygonoptera testacea",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,1,"Actinopterygii","Upeneichthys lineatus",16,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Acanthaluteres vittiger",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Ostorhinchus limenus",90,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Atypichthys strigatus",177,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Cheilodactylus fuscus",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Enoplosus armatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Girella tricuspidata",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Hypoplectrodes maccullochi",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Labroides dimidiatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Meuschenia flavolineata",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Notolabrus gymnogenis",4,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Olisthops cyanomelas",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Ophthalmolepis lineolata",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Elasmobranchii","Orectolobus maculatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Ostorhinchus aureus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Ostorhinchus properuptus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Parma microlepis",6,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Parupeneus spilurus",5,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Pempheris affinis",5,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Pictilabrus laticlavius",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Prionurus microlepidotus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Pseudolabrus guentheri",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Scobinichthys granulatus",5,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Scorpaena jacksoniensis",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Scorpis lineolata",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Trachinops taeniatus",280,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Upeneichthys lineatus",5,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,2,"Actinopterygii","Acanthopagrus australis",8,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Acanthurus dussumieri",13,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Achoerodus viridis",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Aplodactylus lophodon",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Ostorhinchus limenus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Atypichthys strigatus",170,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,2,"Actinopterygii","Atypichthys strigatus",110,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Chaetodon auriga",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Chaetodon kleinii",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Cheilodactylus fuscus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,2,"Actinopterygii","Cheilodactylus fuscus",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,2,"Actinopterygii","Chromis hypsilepis",10,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Enoplosus armatus",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,2,"Actinopterygii","Enoplosus armatus",5,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,2,"Actinopterygii","Girella tricuspidata",150,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,2,"Actinopterygii","Labroides dimidiatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Latropiscis purpurissatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,2,"Actinopterygii","Latropiscis purpurissatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Lutjanus russellii",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,2,"Actinopterygii","Meuschenia flavolineata",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Meuschenia trachylepis",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Notolabrus gymnogenis",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Ophthalmolepis lineolata",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Parma microlepis",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,2,"Actinopterygii","Parma microlepis",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Parupeneus multifasciatus",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Parupeneus spilurus",17,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,2,"Actinopterygii","Parupeneus spilurus",10,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Pempheris affinis",5,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Pempheris multiradiata",20,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,2,"Actinopterygii","Pempheris multiradiata",17,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Petroscirtes fallax",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,2,"Actinopterygii","Petroscirtes fallax",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Pictilabrus laticlavius",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Prionurus microlepidotus",4,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,2,"Actinopterygii","Pseudocaranx georgianus",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Pseudolabrus guentheri",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Sufflamen chrysopterum",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,2,"Actinopterygii","Sufflamen chrysopterum",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Trachinops taeniatus",125,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,2,"Actinopterygii","Trachinops taeniatus",145,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Trachurus novaezelandiae",200,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,2,"Actinopterygii","Abudefduf bengalensis",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,2,"Actinopterygii","Acanthopagrus australis",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,1,"Actinopterygii","Achoerodus viridis",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,2,"Actinopterygii","Achoerodus viridis",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,2,"Actinopterygii","Ostorhinchus limenus",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,1,"Actinopterygii","Atypichthys strigatus",120,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,2,"Actinopterygii","Atypichthys strigatus",80,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,2,"Actinopterygii","Cheilodactylus fuscus",4,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,2,"Actinopterygii","Chromis hypsilepis",10,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,1,"Actinopterygii","Dinolestes lewini",10,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,1,"Actinopterygii","Enoplosus armatus",10,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,2,"Actinopterygii","Enoplosus armatus",12,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,2,"Actinopterygii","Girella tricuspidata",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,2,"Actinopterygii","Istigobius hoesei",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,1,"Actinopterygii","Latropiscis purpurissatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,2,"Actinopterygii","Latropiscis purpurissatus",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,2,"Actinopterygii","Mecaenichthys immaculatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,1,"Actinopterygii","Meuschenia freycineti",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,2,"Actinopterygii","Monodactylus argenteus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,1,"Actinopterygii","Notolabrus gymnogenis",4,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,2,"Actinopterygii","Notolabrus gymnogenis",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,1,"Actinopterygii","Ophthalmolepis lineolata",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,2,"Actinopterygii","Ophthalmolepis lineolata",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,1,"Actinopterygii","Parma microlepis",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,2,"Actinopterygii","Parma microlepis",3,1,"Shelly Beach"
