"","Species","Pres","Date","Date_added","Site","Lat","Long","User","Url","Image","Common_name","Description"
"752","Trachurus novaezelandiae",1,2009-03-01,2016-12-14,"Shelly Beach",-33.800618,151.293754,"richardling","http://www.inaturalist.org/observations/4773475","https://static.inaturalist.org/photos/5812826/medium.jpg?1481711851","Yellowtail Scad","A large shoal of Yellowtail Scad (Trachurus novaezelandiae)"
"753","Cheilodactylus fuscus",1,2009-03-14,2016-12-14,"Shelly Beach",-33.800618,151.293754,"richardling","http://www.inaturalist.org/observations/4773476","https://static.inaturalist.org/photos/5812827/medium.jpg?1481711862","Red Morwong","A juvenile Red Morwong (Cheilodactylus fuscus) picks algae from a rock"
"754","Kyphosus sydneyanus",1,2009-03-14,2016-12-14,"Shelly Beach",-33.800618,151.293754,"richardling","http://www.inaturalist.org/observations/4773477","https://static.inaturalist.org/photos/5812828/medium.jpg?1481711877","Silver Drummer","A Southern Silver Drummer (Kyphosus sydneyanus) under a rock ledge"
"755","Myxus elongatus",1,2009-03-14,2016-12-14,"Shelly Beach",-33.800618,151.293754,"richardling","http://www.inaturalist.org/observations/4773478","https://static.inaturalist.org/photos/5346368/medium.jpg?1544133965","Sand Mullet","A shoal of Sand Mullet (Myxus elongatus) over a rocky reef"
"756","Dinolestes lewini",1,2009-03-14,2016-12-14,"Shelly Beach",-33.800618,151.293754,"richardling","http://www.inaturalist.org/observations/4773479","https://static.inaturalist.org/photos/6004031/medium.jpg?1484118577","Longfin Pike","A small shoal of Long-finned Pike (Dinolestes lewini) in blue water"
"757","Ophthalmolepis lineolata",1,2016-05-02,2016-12-17,"Shelly Beach",-33.79901864,151.2971878,"eschlogl","https://www.inaturalist.org/observations/4786306","https://static.inaturalist.org/photos/5831886/medium.jpg?1481978717","Southern Maori Wrasse",""
"758","Microcanthus strigatus",1,2016-05-12,2016-12-17,"Shiprock",-34.06910516,151.1297643,"eschlogl","https://www.inaturalist.org/observations/4786308","https://static.inaturalist.org/photos/5831888/medium.jpg?1481978829","Stripey",""
"759","Trachurus novaezelandiae",1,2016-05-02,2016-12-17,"Shelly Beach",-33.79901864,151.2971878,"eschlogl","https://www.inaturalist.org/observations/4786313","https://static.inaturalist.org/photos/5831903/medium.jpg?1481979142","Yellowtail Scad",""
"760","Trygonoptera testacea",1,2013-03-10,2016-12-19,"Camp Cove",-33.8393433,151.2785411,"eschlogl","https://www.inaturalist.org/observations/4794334","https://static.inaturalist.org/photos/5844061/medium.jpg?1482145257","Common Stingaree",""
"761","Siganus fuscescens",1,2015-04-15,2016-12-21,"Clifton Gardens",-33.840158,151.253597,"johnturnbull","https://www.inaturalist.org/observations/4816252","https://static.inaturalist.org/photos/5853834/medium.jpg?1482283489","Black Rabbitfish","The common name of this fish, &quot;happy moments&quot;, comes from the painful sting which it can inflict if handled. Clifton Gardens"
"762","Siganus fuscescens",1,2016-06-02,2016-12-21,"Shelly Beach",-33.800494,151.295525,"johnturnbull","https://www.inaturalist.org/observations/4816253","https://static.inaturalist.org/photos/5853836/medium.jpg?1482283490","Black Rabbitfish","Shelly Beach"
"763","Olisthops cyanomelas",1,2013-10-27,2016-12-21,"Shelly Beach",-33.800369,151.295632,"johnturnbull","https://www.inaturalist.org/observations/4816260","https://static.inaturalist.org/photos/5853848/medium.jpg?1482283615","Herring Cale","Herring cales come in two colours; males are dark grey with a blue highlight; females are brown speckled like this one
"
"764","Olisthops cyanomelas",1,2013-05-16,2016-12-21,"Bare Island",-33.992116,151.231191,"johnturnbull","https://www.inaturalist.org/observations/4816261","https://static.inaturalist.org/photos/5853849/medium.jpg?1482283615","Herring Cale","Herring cale are one of the most significant herbivores on temperate reefs.They eat brown algae. The female is red / brown"
"765","Olisthops cyanomelas",1,2014-12-31,2016-12-21,"Shelly Beach",-33.800262,151.296276,"johnturnbull","https://www.inaturalist.org/observations/4816262","https://static.inaturalist.org/photos/5853850/medium.jpg?1482283615","Herring Cale","Shelly beach"
"766","Plagiotremus tapeinosoma",1,2013-04-26,2016-12-21,"Shelly Beach",-33.80003,151.296512,"johnturnbull","https://www.inaturalist.org/observations/4816268","https://static.inaturalist.org/photos/5853865/medium.jpg?1482283721","Piano Fangblenny","A cheeky fish this one - it mimics hulafish and is often seen amongst them - but it has a dark side. It darts out and takes a chunk out of large fish like blue gropers when they swim by. Ouch!"
"767","Plagiotremus tapeinosoma",1,2013-12-28,2016-12-21,"Shelly Beach",-33.80003,151.296512,"johnturnbull","https://www.inaturalist.org/observations/4816269","https://static.inaturalist.org/photos/5853866/medium.jpg?1482283722","Piano Fangblenny","Hit-and-run fangblennies hide amongst schools of hula fish, which they mimic, until a large fish swims by. They then dart out of the pack, take a bite out of the larger fish, and dart back into the pack to hide again. I watched this one take 3-4 nips out of a 50+ cm long blue groper."
"768","Plagiotremus tapeinosoma",1,2016-01-13,2016-12-21,"Shelly Beach",-33.80003,151.296512,"johnturnbull","https://www.inaturalist.org/observations/4816270","https://static.inaturalist.org/photos/5853867/medium.jpg?1482283723","Piano Fangblenny","This blenny hides out in holes or among schools of similar-looking hulafish. Then, when a big fish swims past, it darts out and takes a bite, then darts back into cover. Hit and run indeed!"
"769","Istigobius hoesei",1,2013-10-29,2016-12-21,"Shelly Beach",-33.800137,151.295954,"johnturnbull","https://www.inaturalist.org/observations/4816281","https://static.inaturalist.org/photos/5853893/medium.jpg?1482283896","Hoese's Sandgoby",""
"770","Istigobius hoesei",1,2013-04-26,2016-12-21,"Shelly Beach",-33.80055,151.297921,"johnturnbull","https://www.inaturalist.org/observations/4816282","https://static.inaturalist.org/photos/5853894/medium.jpg?1482283897","Hoese's Sandgoby","You can to a dozen dives and never see these little fellas, but they are everywhere. Once you start looking for them, like when you do surveys, you notice them. What camouflage!"
"771","Istigobius hoesei",1,2015-05-20,2016-12-21,"Shelly Beach",-33.800791,151.293678,"johnturnbull","https://www.inaturalist.org/observations/4816283","https://static.inaturalist.org/photos/5853895/medium.jpg?1482283897","Hoese's Sandgoby","Fairy Bower"
"772","Istigobius hoesei",1,2015-09-27,2016-12-21,"Shiprock",-34.069991,151.129206,"johnturnbull","https://www.inaturalist.org/observations/4816284","https://static.inaturalist.org/photos/5853896/medium.jpg?1482283898","Hoese's Sandgoby","Shiprock"
"773","Mecaenichthys immaculatus",1,2014-12-05,2016-12-21,"Bare Island",-33.992116,151.231191,"johnturnbull","https://www.inaturalist.org/observations/4816294","https://static.inaturalist.org/photos/5853922/medium.jpg?1482284125","Immaculate Damsel","Bare Island, Sydney NSW"
"774","Mecaenichthys immaculatus",1,2014-07-27,2016-12-21,"Gordons Bay",-33.915087,151.271964,"johnturnbull","https://www.inaturalist.org/observations/4816295","https://static.inaturalist.org/photos/5853923/medium.jpg?1482284126","Immaculate Damsel","Shark Point, Clovelly NSW
"
"775","Zeus faber",1,2013-08-27,2016-12-21,"Clifton Gardens",-33.840621,151.254004,"johnturnbull","https://www.inaturalist.org/observations/4816301","https://static.inaturalist.org/photos/5853934/medium.jpg?1482284212","John Dory","Zeus faber would have to rate as one of the coolest scientific names in da fish 'hood! This is a deep offshore fish that is occasionally found in shallow coastal waters, like this one photographed at Clifton Gardens. The false eye spot on the side of the body confuses potential predators &quot;which way will it run?&quot;. John Dorys are efficient predators themselves; they shoot out a tube from their mouths to catch their prey."
"776","Seriola lalandi",1,2013-05-20,2016-12-21,"Shelly Beach",-33.800791,151.293678,"johnturnbull","https://www.inaturalist.org/observations/4816318","https://static.inaturalist.org/photos/5853955/medium.jpg?1482284368","Yellowtail Kingfish","Kingfish are also called &quot;yellowtail amberjack&quot; - but not here! They can grow as large as 1.8 m long
"
"777","Seriola lalandi",1,2015-06-21,2016-12-21,"Shelly Beach",-33.800791,151.293678,"johnturnbull","https://www.inaturalist.org/observations/4816320","https://static.inaturalist.org/photos/5853957/medium.jpg?1482284370","Yellowtail Kingfish","Fairy Bower"
"778","Seriola lalandi",1,2015-09-02,2016-12-21,"Shelly Beach",-33.800791,151.293678,"johnturnbull","https://www.inaturalist.org/observations/4816321","https://static.inaturalist.org/photos/5853958/medium.jpg?1482284370","Yellowtail Kingfish","Fairy Bower
"
"779","Chaetodon kleinii",1,2016-05-30,2016-12-21,"Shelly Beach",-33.80055,151.297921,"johnturnbull","https://www.inaturalist.org/observations/4816330","https://static.inaturalist.org/photos/5853969/medium.jpg?1482284460","Blacklip Butterflyfish","The tropical species seem to be lasting longer and getting bigger at Shelly Beach, Manly. There are a range of butterflyfish; dusky, citron, gunther's, threadfin, and even a Centropyge bicolor yesterday"
"780","Chaetodon kleinii",1,2013-05-20,2016-12-21,"Shelly Beach",-33.800791,151.293678,"johnturnbull","https://www.inaturalist.org/observations/4816331","https://static.inaturalist.org/photos/5853970/medium.jpg?1482284460","Blacklip Butterflyfish","A rare visitor to Sydney, this tropical species has come down on holiday but is unlikely to survive the cold water that has now arrived (13 degrees!). Tropical species like this one do ok in Sydney in summer, but once the water temp falls below 18 degrees their burst escape speed drops markedly and they get eaten :("
"781","Pseudorhombus arsius",1,2013-08-27,2016-12-21,"Clifton Gardens",-33.839891,151.253554,"johnturnbull","https://www.inaturalist.org/observations/4816354","https://static.inaturalist.org/photos/5854012/medium.jpg?1482284867","Largetooth Flounder","Largetooth flounder - Pseudorhombus arsius. This is a left side eyed species - ie the right eye has migrated around to join the left eye. There are other species that are right side eyed."
"782","Pseudorhombus arsius",1,2015-08-13,2016-12-21,"Clifton Gardens",-33.839891,151.253554,"johnturnbull","https://www.inaturalist.org/observations/4816356","https://static.inaturalist.org/photos/5854013/medium.jpg?1482284868","Largetooth Flounder","The two dark spots on the dorsal surface, one behind the pectoral fin and the other towards the tail, are diagnostic of the species. Clifton Gardens"
"783","Dinolestes lewini",1,2014-04-12,2016-12-21,"Camp Cove",-33.839307,151.278377,"johnturnbull","https://www.inaturalist.org/observations/4816369","https://static.inaturalist.org/photos/5854039/medium.jpg?1482285259","Longfin Pike","Camp Cove, Sydney Harbour
"
"784","Dinolestes lewini",1,2016-05-30,2016-12-21,"Shelly Beach",-33.799941,151.296254,"johnturnbull","https://www.inaturalist.org/observations/4816371","https://static.inaturalist.org/photos/5854041/medium.jpg?1482285261","Longfin Pike","Shelly Beach, Manly"
"785","Dinolestes lewini",1,2015-05-20,2016-12-21,"Shelly Beach",-33.800791,151.293678,"johnturnbull","https://www.inaturalist.org/observations/4816372","https://static.inaturalist.org/photos/5854042/medium.jpg?1482285261","Longfin Pike","Fairy Bower"
"786","Dinolestes lewini",1,2015-05-19,2016-12-21,"Gordons Bay",-33.914998,151.271728,"johnturnbull","https://www.inaturalist.org/observations/4816373","https://static.inaturalist.org/photos/5854043/medium.jpg?1482285262","Longfin Pike","Shark Point"
"787","Pentaceropsis recurvirostris",1,2014-06-03,2016-12-21,"Bare Island",-33.992228,151.232139,"johnturnbull","https://www.inaturalist.org/observations/4816889","https://static.inaturalist.org/photos/5855098/medium.jpg?1482292413","Longsnout Boarfish","Bare Island (east side)"
"788","Girella tricuspidata",1,2016-11-18,2016-12-21,"Shelly Beach",-33.799869,151.294774,"johnturnbull","https://www.inaturalist.org/observations/4816898","https://static.inaturalist.org/photos/5855115/medium.jpg?1482292627","Luderick","Shelly Beach, Manly"
"789","Girella tricuspidata",1,2016-06-02,2016-12-21,"Shelly Beach",-33.799869,151.294774,"johnturnbull","https://www.inaturalist.org/observations/4816899","https://static.inaturalist.org/photos/5855116/medium.jpg?1482292627","Luderick","Shelly Beach, Manly"
"790","Girella tricuspidata",1,2016-05-07,2016-12-21,"Shelly Beach",-33.799869,151.294774,"johnturnbull","https://www.inaturalist.org/observations/4816900","https://static.inaturalist.org/photos/5855117/medium.jpg?1482292628","Luderick","Shelly Beach, Sydney"
"791","Girella tricuspidata",1,2015-12-28,2016-12-21,"Shelly Beach",-33.799869,151.294774,"johnturnbull","https://www.inaturalist.org/observations/4816901","https://static.inaturalist.org/photos/5855118/medium.jpg?1482292629","Luderick","Shelly Beach"
"792","Girella tricuspidata",1,2015-10-10,2016-12-21,"Shelly Beach",-33.799869,151.294774,"johnturnbull","https://www.inaturalist.org/observations/4816902","https://static.inaturalist.org/photos/5855119/medium.jpg?1482292630","Luderick","Shelly Beach, Sydney"
"793","Girella tricuspidata",1,2015-05-20,2016-12-21,"Shelly Beach",-33.799869,151.294774,"johnturnbull","https://www.inaturalist.org/observations/4816903","https://static.inaturalist.org/photos/5855120/medium.jpg?1482292631","Luderick","Fairy Bower
"
"794","Ptereleotris monoptera",1,2016-12-04,2016-12-21,"Shelly Beach",-33.80055,151.297921,"johnturnbull","https://www.inaturalist.org/observations/4816921","https://static.inaturalist.org/photos/5855144/medium.jpg?1482292736","Lyretail Dartgoby","Shelly Beach, Manly"
"795","Ptereleotris monoptera",1,2014-12-31,2016-12-21,"Shelly Beach",-33.80055,151.297921,"johnturnbull","https://www.inaturalist.org/observations/4816922","https://static.inaturalist.org/photos/5855145/medium.jpg?1482292736","Lyretail Dartgoby","These are adolescents - they have not yet developed the lyre tail of the adult form. Shelly Beach"
"796","Ptereleotris monoptera",1,2014-03-26,2016-12-21,"Shelly Beach",-33.80055,151.297921,"johnturnbull","https://www.inaturalist.org/observations/4816923","https://static.inaturalist.org/photos/5855146/medium.jpg?1482292736","Lyretail Dartgoby",""
"797","Atypichthys strigatus",1,2014-07-28,2016-12-21,"Gordons Bay",-33.914802,151.271836,"johnturnbull","https://www.inaturalist.org/observations/4816931","https://static.inaturalist.org/photos/5855172/medium.jpg?1482292869","Australian Mado","Mado are the native mice of the seas of SE Australia. They form the critical link between primary producers and higher trophic levels as they feed primarily on plankton (phyto- and zoo-). They have become ubiquitous and abundant as their predators have all but gone from our waters - not their fault though! Like noisy miners in our skies, they have benefited from human impacts on their environment.. 
Shark Point, Clovelly
"
"798","Atypichthys strigatus",1,2016-11-18,2016-12-21,"Shelly Beach",-33.800012,151.295868,"johnturnbull","https://www.inaturalist.org/observations/4816932","https://static.inaturalist.org/photos/5855174/medium.jpg?1482292869","Australian Mado","Shelly Beach, Manly"
"799","Atypichthys strigatus",1,2015-01-15,2016-12-21,"Bare Island",-33.992116,151.231191,"johnturnbull","https://www.inaturalist.org/observations/4816933","https://static.inaturalist.org/photos/5855175/medium.jpg?1482292870","Australian Mado","Bare Island"
"800","Atypichthys strigatus",1,2015-06-24,2016-12-21,"Bare Island",-33.992116,151.231191,"johnturnbull","https://www.inaturalist.org/observations/4816934","https://static.inaturalist.org/photos/5855177/medium.jpg?1482292871","Australian Mado","Bare Island, Botany Bay"
"801","Cheilodactylus vestitus",1,2014-08-15,2016-12-21,"Shiprock",-34.070009,151.129056,"johnturnbull","https://www.inaturalist.org/observations/4816972","https://static.inaturalist.org/photos/5855199/medium.jpg?1482292982","Crested Morwong","Shiprock"
